ID,Height(meter),Weight(KG),BMI,bmipred2,pmi pred,,,b,w2,w1,b2,w22,w12
194,1.679081732,52.5058933,18.62363187,18.66763726,18.61740634,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
195,1.733292698,58.18388523,19.36684617,19.3638705,19.36810854,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
196,1.727810362,57.80744153,19.36384511,19.35983656,19.35776312,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
197,1.813317176,57.99078834,17.6364618,17.51374588,17.63320735,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
198,1.66958264,55.09914195,19.76646442,19.74991039,19.67556528,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
199,1.687412932,51.11526008,17.95179287,18.01504382,17.98237368,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
200,1.778332486,61.22232698,19.35904406,19.37881773,19.43512743,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
201,1.764829084,58.35485172,18.73577513,18.71768534,18.76632791,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
202,1.743142056,56.41721645,18.5671862,18.55120163,18.5766984,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
203,1.73641385,63.50067079,21.0606529,21.07867005,21.06578253,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
204,1.737113112,53.29392635,17.66125335,17.63745966,17.66701693,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
205,1.746862902,65.24557196,21.38126513,21.43118308,21.42615305,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
206,1.77605944,64.01960169,20.29541681,20.36835608,20.41005677,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
207,1.817507668,70.71817737,21.40812123,21.69185194,21.76562607,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
208,1.738570056,60.77214548,20.10574537,20.11481218,20.11608742,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
209,1.694535092,58.99817547,20.54648082,20.50183249,20.4473386,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
210,1.693776902,48.17286794,16.79152306,16.88553382,16.87391217,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
211,1.725599546,50.81327976,17.0646424,17.06176304,17.08492803,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
212,1.75002317,61.76034989,20.16611086,20.19096072,20.2046019,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
213,1.709214514,59.51447611,20.37180315,20.34762188,20.31202391,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
214,1.767131848,59.55397527,19.07097287,19.06876401,19.11583058,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
215,1.718939666,54.20413014,18.34472106,18.34838724,18.34825958,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
216,1.75365537,53.05697678,17.25257806,17.18888236,17.24305809,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
217,1.72637831,62.82020605,21.07790363,21.07418022,21.04970438,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
218,1.672331428,49.72621409,17.78036583,17.88531201,17.83671476,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
219,1.670631152,59.02511289,21.14831038,21.0441615,20.9553743,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
220,1.806982924,62.17892301,19.04298821,19.06069175,19.15408884,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
221,1.72289597,51.58879643,17.37950031,17.38235946,17.39850918,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
222,1.65276022,52.13910897,19.08727376,19.13175966,19.04537688,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
223,1.77056923,57.91768543,18.47503938,18.44290206,18.50152848,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
224,1.776217682,55.32475422,17.53586184,17.44664185,17.52387454,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
225,1.679338526,53.49423376,18.96838992,18.99361729,18.93974041,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
226,1.742786456,57.91732264,19.0686578,19.06260389,19.0815009,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
227,1.75253904,53.49477795,17.41710567,17.36072307,17.41152469,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
228,1.696509434,56.75697266,19.71998883,19.7055882,19.6630182,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
229,1.727800202,63.98890028,21.43470967,21.43469806,21.40751009,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
230,1.769683532,65.97501384,21.06630031,21.16688001,21.1915228,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
231,1.824273212,52.63454898,15.81579926,15.47164782,15.62852619,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
232,1.847767704,61.55963433,18.03023085,17.94295109,18.09718727,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
233,1.708899554,60.2803334,20.64156269,20.61168724,20.57252907,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
234,1.71221781,52.4518824,17.89134781,17.91025615,17.90763093,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
235,1.7407001,51.84247985,17.10952131,17.07029758,17.11087808,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
236,1.739170004,67.54854038,22.33221993,22.37573618,22.35035361,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
237,1.740374218,64.4810298,21.28857945,21.31934593,21.30814118,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
238,1.618622366,60.81509117,23.21241294,22.80521508,22.63478422,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
239,1.719702682,64.34715896,21.75818373,21.73559036,21.69536777,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
240,1.76456721,62.91947544,20.20731837,20.25551675,20.28525003,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
241,1.694230292,60.97154591,21.24136011,21.17093941,21.10799671,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
242,1.656874004,53.06613732,19.33029618,19.35111393,19.26684987,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
243,1.775326142,52.4577778,16.64384232,16.50431082,16.59191001,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
244,1.773694192,61.12641343,19.42993853,19.45010567,19.50017181,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
245,1.66110666,54.6796165,19.81665831,19.79820436,19.71344164,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
246,1.735382356,54.45690658,18.08267232,18.06639419,18.08875406,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
247,1.67484933,38.25649442,13.63809414,13.97964589,13.98122253,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
248,1.78049047,63.00790638,19.8753938,19.92995399,19.98209932,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
249,1.677804874,65.08721255,23.12132772,22.91869365,22.81554991,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
250,1.733164174,55.84060137,18.5896272,18.58027972,18.59384894,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
251,1.656526532,52.39016214,19.09206701,19.13199363,19.04997747,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
252,1.756707942,54.86545752,17.77869484,17.72774688,17.77894457,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
253,1.717056256,54.71258537,18.55744529,18.5610543,18.55616866,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
254,1.709069734,56.24897092,19.25728309,19.25487581,19.23233048,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
255,1.697818042,53.16005551,18.44179275,18.46918836,18.44309513,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
256,1.729303374,58.02874562,19.40442621,19.40080257,19.39996561,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
257,1.690875714,52.94641543,18.51881487,18.55236682,18.51721318,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
258,1.782311142,55.32407398,17.4159476,17.31047067,17.3964201,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
259,1.723418702,56.23083124,18.93184328,18.92866747,18.9267156,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
260,1.692226486,49.36487166,17.23856203,17.32018596,17.30150696,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
261,1.617679264,47.46129364,18.13655237,18.34442432,18.22686829,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
262,1.72810424,59.97341002,20.08255067,20.08022738,20.06977922,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
263,1.7003014,57.67665443,19.95024512,19.92965645,19.88877477,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
264,1.683078168,56.74132718,20.0304597,19.9999839,19.93826998,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
265,1.79654454,60.46046042,18.73248842,18.71681409,18.80226159,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
266,1.795994376,55.47857871,17.19948257,17.05705791,17.16194773,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
267,1.861025488,59.07350049,17.05642717,16.81277302,16.99606358,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
268,1.620271334,52.94206191,20.16625965,20.12606373,19.98995967,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
269,1.723163686,57.07351007,19.22124505,19.21717851,19.21144023,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
270,1.721626732,45.63353948,15.39593825,15.41195921,15.45047535,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
271,1.707870854,53.73630779,18.42289041,18.43831684,18.42425979,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
272,1.695628054,62.18531725,21.62851329,21.54712447,21.48125208,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
273,1.753386892,53.82909226,17.50900816,17.4540111,17.50466771,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
274,1.740573608,56.30742604,18.58578405,18.57165467,18.59392423,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
275,1.642216426,56.66119515,21.00994654,20.88470042,20.76487738,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
276,1.65463093,57.31635504,20.93516015,20.82762356,20.72289363,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
277,1.695227496,55.11084205,19.17701778,19.18170978,19.14399071,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
278,1.701780442,60.44826149,20.87261001,20.82687244,20.77685167,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
279,1.784759194,57.77814594,18.13862431,18.07949657,18.15898201,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
280,1.716447164,56.72277936,19.25292078,19.24930866,19.23538954,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
281,1.684167828,46.62414741,16.43766667,16.58012376,16.56104925,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
282,1.750238308,60.86824043,19.86993183,19.88674932,19.9043206,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
283,1.666377922,45.79171749,16.49073174,16.69762813,16.65649319,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
284,1.727248006,66.15931299,22.17591697,22.17545606,22.13866539,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
285,1.77640361,70.42939366,22.31879049,22.5119463,22.52811202,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
286,1.78170586,62.90727651,19.81658738,19.86906547,19.92335748,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
287,1.693256456,52.72347876,18.38901968,18.42443083,18.39358702,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
288,1.762931704,54.69508058,17.59856637,17.53171473,17.59250456,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
289,1.696871892,51.88324878,18.01893219,18.06177193,18.03951017,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
290,1.719592192,60.46889538,20.44942525,20.43642396,20.41179118,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
291,1.756013252,42.06117893,13.64036097,13.44584491,13.54804133,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
292,1.715457326,59.76230949,20.30801775,20.2915254,20.26384865,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
293,1.670789648,53.68733066,19.2321687,19.24914725,19.18226094,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
294,1.682945326,59.47393393,20.99842162,20.92007106,20.84707135,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
295,1.711715652,59.04615492,20.15247439,20.13464341,20.10452383,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
296,1.649559058,58.58372913,21.52986345,21.36613407,21.24900488,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
297,1.759127546,64.91488559,20.97730234,21.04657764,21.06042948,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
298,1.754565706,62.9132626,20.4363313,20.4765615,20.49201731,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
299,1.768958362,59.38604718,18.97794562,18.97165475,19.02201521,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
300,1.75455707,56.37050677,18.3112057,18.28086001,18.32287054,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
301,1.727531216,61.38930274,20.57031268,20.56821637,20.55119948,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
302,1.748958656,56.32316221,18.41314374,18.3898687,18.42406544,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
303,1.605066132,50.44595124,19.58125188,19.62753609,19.4798233,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
304,1.665628114,58.68354272,21.15242866,21.04113893,20.94658406,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
305,1.755673654,57.93106344,18.79420315,18.7797069,18.81697751,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
306,1.77260631,55.0226832,17.51125141,17.4258285,17.4991233,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
307,1.714043562,53.6110533,18.24780492,18.25856778,18.25384664,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
308,1.754837486,55.9355626,18.1641134,18.12862711,18.17280475,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
309,1.74124366,68.89078601,22.72176394,22.77996111,22.75209376,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
310,1.732617058,52.29252531,17.41945021,17.40167256,17.42886645,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
311,1.70437048,55.50034632,19.10590817,19.10845942,19.08223371,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
312,1.809409894,58.60581419,17.90056679,17.80733226,17.91870876,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
313,1.755634284,62.70996214,20.34550304,20.38448977,20.40229921,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
314,1.663661392,65.3284703,23.60329382,23.31520105,23.19085173,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
315,1.691311324,54.80369191,19.15855292,19.16599175,19.12391953,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
316,1.727157074,51.38218547,17.22459032,17.21795255,17.24103483,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
317,1.843467738,67.71664987,19.92619523,20.10531292,20.22839917,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
318,1.72658659,59.24297045,19.87284746,19.86893385,19.85928135,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
319,1.692236138,55.5015254,19.38130379,19.3795679,19.33598464,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
320,1.709311796,60.70793101,20.77795745,20.74600153,20.70569661,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
321,1.675371554,61.14595893,21.78439412,21.65020789,21.55958795,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
322,1.690118794,62.50765936,21.88259258,21.77821923,21.70315942,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
323,1.729161642,51.10002275,17.0903087,17.07853129,17.10562594,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
324,1.672155914,54.96159783,19.65648284,19.64633872,19.57623204,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
325,1.758625134,52.11811229,16.85163818,16.76290495,16.82800001,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
326,1.643230902,50.05472369,18.53735988,18.64478929,18.55324278,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
327,1.758028488,57.15527468,18.49287779,18.46679947,18.51058774,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
328,1.706065168,53.82986319,18.49405069,18.51000031,18.49298114,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
329,1.72330618,54.10649331,18.21899837,18.21820281,18.22471596,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
330,1.759556806,68.35924803,22.07957411,22.19300553,22.19348529,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
331,1.724798938,54.92432079,18.46238243,18.45938099,18.46470805,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
332,1.7037304,53.6964005,18.49879453,18.51729509,18.49747901,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
333,1.778388874,64.74006443,20.47008575,20.55819055,20.600297,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
334,1.779385316,66.04226671,20.8584468,20.97300829,21.01125208,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
335,1.800025356,57.74880501,17.82320311,17.72906657,17.8305026,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
336,1.67788844,52.59046956,18.6801726,18.72264484,18.67036402,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
337,1.65703123,47.3645638,17.25012136,17.43403158,17.37314378,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
338,1.74602902,62.80433383,20.60092391,20.63045295,20.63414315,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
339,1.765794284,65.98530811,21.16250314,21.25710271,21.27614186,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
340,1.785814056,56.4173525,17.6905049,17.59925048,17.68576997,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
341,1.709415428,56.31762961,19.27299144,19.27020688,19.24787712,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
342,1.717187828,57.21522632,19.40331872,19.39806086,19.38320133,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
343,1.723533764,62.95035825,21.19134953,21.18132297,21.15225079,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
344,1.688220144,55.12263284,19.34068255,19.34199851,19.29421066,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
345,1.750586034,51.81395521,16.90751676,16.84017248,16.89500623,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
346,1.739109044,58.68286248,19.4024987,19.40157778,19.4121074,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
347,1.76579022,62.38158858,20.00682696,20.04770507,20.08137142,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
348,1.784084824,60.9944926,19.16282903,19.17401888,19.23947986,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
349,1.723555354,57.91559937,19.49598058,19.49106441,19.48246691,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
350,1.72731049,52.45582778,17.5813785,17.5748681,17.59381021,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
351,1.705351682,59.67528438,20.51949128,20.48777109,20.44599609,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
352,1.729722474,57.85827798,19.3380486,19.33423988,19.33469444,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
353,1.752365558,57.01351308,18.56642916,18.54555904,18.58182464,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
354,1.760884972,54.41382484,17.54879417,17.48298091,17.54198584,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
355,1.780358644,63.88232966,20.15420866,20.22637086,20.27477704,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
356,1.746073216,62.09049207,20.36574026,20.3898858,20.39653778,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
357,1.630332782,53.72787284,20.21376089,20.16533209,20.04042563,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
358,1.678704796,58.75061419,20.84796882,20.77191358,20.69578673,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
359,1.758802172,68.96316333,22.29375313,22.41252853,22.40947691,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
360,1.769494048,54.81112918,17.50533946,17.42425971,17.49396283,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
361,1.738051134,61.72148563,20.43201845,20.44500878,20.44168711,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
362,1.734467702,58.98166836,19.60580228,19.60541033,19.60808926,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
363,1.762171736,59.75859086,19.2443783,19.24809584,19.28723833,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
364,1.73617001,63.20771496,20.96938001,20.98578754,20.97374088,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
365,1.837052206,76.29050567,22.60619641,23.12601753,23.2051148,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
366,1.787438386,57.88580494,18.11798585,18.05585752,18.1387372,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
367,1.669523458,59.77060839,21.44384332,21.3190786,21.22568022,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
368,1.689005258,55.7142585,19.53009482,19.52304561,19.47397821,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
369,1.798660106,63.58560984,19.65443829,19.71848613,19.79426924,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
370,1.711345066,64.71008861,22.09514319,22.04385298,21.99020487,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
371,1.722046086,62.32336021,21.01654493,21.00407806,20.97542437,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
372,1.73128178,57.15776889,19.06951954,19.06434592,19.06987482,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
373,1.748988628,65.12077096,21.28852452,21.34187291,21.34038955,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
374,1.719920868,55.60718904,18.79810236,18.7973947,18.79297306,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
375,1.642365778,49.25122656,18.25901211,18.39441841,18.30489736,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
376,1.669725134,45.64927566,16.37359039,16.57514641,16.53937655,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
377,1.737980014,52.66842483,17.43655862,17.40818719,17.44152404,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
378,1.749792284,63.72891332,20.81438191,20.85680531,20.86212289,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
379,1.734151218,56.99972692,18.95391133,18.94728741,18.95756149,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
380,1.75718343,60.91889549,19.72957918,19.74880714,19.77610463,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
381,1.844292984,61.88574043,18.19410778,18.12991928,18.27786226,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
382,1.677455878,57.99355464,20.60997749,20.54569049,20.47085169,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
383,1.75841152,55.84123626,18.05984356,18.01723369,18.06690541,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
384,1.749475038,52.75812555,17.23748323,17.18184293,17.23125406,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
385,1.688094668,56.48610189,19.82202451,19.80240833,19.74890463,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
386,1.760332776,57.04262727,18.40814258,18.37758467,18.42512561,,,36.26698938,0.331561677,-20.87958222,38.50519654,0.335622208,-22.30963652
